Subject,Experiment,Pilot,Type,Condition,,Chunk.Time,Response.Time,Response,Total.Time
df,2,1,experimental_trial,A,5,490,1585,Somewhat complete,2327
df,2,1,experimental_trial,A,6,531,1585,Somewhat complete,2327
df,2,1,experimental_trial,C,0,263,1184,Somewhat complete,2455
df,2,1,experimental_trial,C,1,277,1184,Somewhat complete,2455
df,2,1,experimental_trial,C,2,250,1184,Somewhat complete,2455
df,2,1,experimental_trial,C,3,292,1184,Somewhat complete,2455
df,2,1,experimental_trial,C,4,321,1184,Somewhat complete,2455
df,2,1,experimental_trial,C,5,469,1184,Somewhat complete,2455
df,2,1,experimental_trial,C,6,583,1184,Somewhat complete,2455
df,2,1,filler,1,0,200,1305,Somewhat incomplete,1578
df,2,1,filler,1,1,171,1305,Somewhat incomplete,1578
df,2,1,filler,1,2,151,1305,Somewhat incomplete,1578
df,2,1,filler,1,3,188,1305,Somewhat incomplete,1578
df,2,1,filler,1,4,267,1305,Somewhat incomplete,1578
df,2,1,filler,1,5,284,1305,Somewhat incomplete,1578
df,2,1,filler,1,6,317,1305,Somewhat incomplete,1578
df,2,1,experimental_trial,A,0,370,1038,Somewhat incomplete,2637
df,2,1,experimental_trial,A,1,310,1038,Somewhat incomplete,2637
df,2,1,experimental_trial,A,2,330,1038,Somewhat incomplete,2637
df,2,1,experimental_trial,A,3,351,1038,Somewhat incomplete,2637
df,2,1,experimental_trial,A,4,339,1038,Somewhat incomplete,2637
df,2,1,experimental_trial,A,5,469,1038,Somewhat incomplete,2637
df,2,1,experimental_trial,A,6,468,1038,Somewhat incomplete,2637
ha,2,1,experimental_trial,C,0,1573,2788,Totally incomplete,10858
ha,2,1,experimental_trial,C,1,1493,2788,Totally incomplete,10858
ha,2,1,experimental_trial,C,2,1590,2788,Totally incomplete,10858
ha,2,1,experimental_trial,C,3,1519,2788,Totally incomplete,10858
ha,2,1,experimental_trial,C,4,1410,2788,Totally incomplete,10858
ha,2,1,experimental_trial,C,5,1780,2788,Totally incomplete,10858
ha,2,1,experimental_trial,C,6,1493,2788,Totally incomplete,10858
ha,2,1,filler,2,0,1417,2342,Somewhat incomplete,9432
ha,2,1,filler,2,1,1374,2342,Somewhat incomplete,9432
ha,2,1,filler,2,2,1324,2342,Somewhat incomplete,9432
ha,2,1,filler,2,3,1304,2342,Somewhat incomplete,9432
ha,2,1,filler,2,4,1298,2342,Somewhat incomplete,9432
ha,2,1,filler,2,5,1346,2342,Somewhat incomplete,9432
ha,2,1,filler,2,6,1369,2342,Somewhat incomplete,9432
ha,2,1,experimental_trial,A,0,1388,1163,Totally incomplete,9627
ha,2,1,experimental_trial,A,1,1365,1163,Totally incomplete,9627
ha,2,1,experimental_trial,A,2,1439,1163,Totally incomplete,9627
ha,2,1,experimental_trial,A,3,1337,1163,Totally incomplete,9627
ha,2,1,experimental_trial,A,4,1441,1163,Totally incomplete,9627
ha,2,1,experimental_trial,A,5,1435,1163,Totally incomplete,9627
ha,2,1,experimental_trial,A,6,1222,1163,Totally incomplete,9627
ha,2,1,experimental_trial,B,0,1304,1607,Totally complete,9144
ha,2,1,experimental_trial,B,1,1257,1607,Totally complete,9144
ha,2,1,experimental_trial,B,2,1336,1607,Totally complete,9144
ha,2,1,experimental_trial,B,3,1283,1607,Totally complete,9144
ha,2,1,experimental_trial,B,4,1300,1607,Totally complete,9144
ha,2,1,experimental_trial,B,5,1224,1607,Totally complete,9144
ha,2,1,experimental_trial,B,6,1440,1607,Totally complete,9144
ha,2,1,filler,3,0,1331,1774,Totally incomplete,8399
ha,2,1,filler,3,1,1223,1774,Totally incomplete,8399
ha,2,1,filler,3,2,1224,1774,Totally incomplete,8399
ha,2,1,filler,3,3,1138,1774,Totally incomplete,8399
ha,2,1,filler,3,4,1161,1774,Totally incomplete,8399
ha,2,1,filler,3,5,1156,1774,Totally incomplete,8399
ha,2,1,filler,3,6,1166,1774,Totally incomplete,8399
ha,2,1,experimental_trial,B,0,1225,1405,Somewhat complete,8660
ha,2,1,experimental_trial,B,1,1171,1405,Somewhat complete,8660
ha,2,1,experimental_trial,B,2,1251,1405,Somewhat complete,8660
ha,2,1,experimental_trial,B,3,1178,1405,Somewhat complete,8660
ha,2,1,experimental_trial,B,4,1218,1405,Somewhat complete,8660
ha,2,1,experimental_trial,B,5,1180,1405,Somewhat complete,8660
ha,2,1,experimental_trial,B,6,1437,1405,Somewhat complete,8660
ha,2,1,experimental_trial,B,0,1238,1421,Totally complete,8742
ha,2,1,experimental_trial,B,1,1129,1421,Totally complete,8742
ha,2,1,experimental_trial,B,2,1120,1421,Totally complete,8742
ha,2,1,experimental_trial,B,3,1192,1421,Totally complete,8742
ha,2,1,experimental_trial,B,4,1157,1421,Totally complete,8742
ha,2,1,experimental_trial,B,5,1264,1421,Totally complete,8742
ha,2,1,experimental_trial,B,6,1642,1421,Totally complete,8742
ha,2,1,filler,1,0,1204,3672,Totally incomplete,7795
ha,2,1,filler,1,1,1084,3672,Totally incomplete,7795
ha,2,1,filler,1,2,1159,3672,Totally incomplete,7795
ha,2,1,filler,1,3,1094,3672,Totally incomplete,7795
ha,2,1,filler,1,4,1066,3672,Totally incomplete,7795
ha,2,1,filler,1,5,1087,3672,Totally incomplete,7795
ha,2,1,filler,1,6,1101,3672,Totally incomplete,7795
ha,2,1,experimental_trial,B,0,1104,1291,Totally complete,8577
ha,2,1,experimental_trial,B,1,1124,1291,Totally complete,8577
ha,2,1,experimental_trial,B,2,1154,1291,Totally complete,8577
ha,2,1,experimental_trial,B,3,1096,1291,Totally complete,8577
ha,2,1,experimental_trial,B,4,1117,1291,Totally complete,8577
ha,2,1,experimental_trial,B,5,1255,1291,Totally complete,8577
ha,2,1,experimental_trial,B,6,1727,1291,Totally complete,8577
ha,2,1,experimental_trial,B,0,1207,792,Totally complete,8641
ha,2,1,experimental_trial,B,1,1142,792,Totally complete,8641
ha,2,1,experimental_trial,B,2,1187,792,Totally complete,8641
ha,2,1,experimental_trial,B,3,1141,792,Totally complete,8641
ha,2,1,experimental_trial,B,4,1151,792,Totally complete,8641
ha,2,1,experimental_trial,B,5,1255,792,Totally complete,8641
ha,2,1,experimental_trial,B,6,1558,792,Totally complete,8641
ha,2,1,experimental_trial,A,0,1178,3404,Somewhat incomplete,7742
ha,2,1,experimental_trial,A,1,1112,3404,Somewhat incomplete,7742
ha,2,1,experimental_trial,A,2,1072,3404,Somewhat incomplete,7742
ha,2,1,experimental_trial,A,3,1129,3404,Somewhat incomplete,7742
ha,2,1,experimental_trial,A,4,1076,3404,Somewhat incomplete,7742
ha,2,1,experimental_trial,A,5,1093,3404,Somewhat incomplete,7742
ha,2,1,experimental_trial,A,6,1082,3404,Somewhat incomplete,7742
ha,2,1,filler,3,0,1083,1842,Totally incomplete,8096
ha,2,1,filler,3,1,1177,1842,Totally incomplete,8096
ha,2,1,filler,3,2,1168,1842,Totally incomplete,8096
ha,2,1,filler,3,3,1110,1842,Totally incomplete,8096
ha,2,1,filler,3,4,1162,1842,Totally incomplete,8096
ha,2,1,filler,3,5,1127,1842,Totally incomplete,8096
ha,2,1,filler,3,6,1269,1842,Totally incomplete,8096
ha,2,1,filler,3,0,1105,1569,Somewhat incomplete,7713
ha,2,1,filler,3,1,1104,1569,Somewhat incomplete,7713
ha,2,1,filler,3,2,1110,1569,Somewhat incomplete,7713
ha,2,1,filler,3,3,1068,1569,Somewhat incomplete,7713
ha,2,1,filler,3,4,1092,1569,Somewhat incomplete,7713
ha,2,1,filler,3,5,1133,1569,Somewhat incomplete,7713
ha,2,1,filler,3,6,1101,1569,Somewhat incomplete,7713
ha,2,1,experimental_trial,C,0,1177,1075,Somewhat incomplete,7744
ha,2,1,experimental_trial,C,1,1123,1075,Somewhat incomplete,7744
ha,2,1,experimental_trial,C,2,1098,1075,Somewhat incomplete,7744
ha,2,1,experimental_trial,C,3,1073,1075,Somewhat incomplete,7744
ha,2,1,experimental_trial,C,4,1094,1075,Somewhat incomplete,7744
ha,2,1,experimental_trial,C,5,1120,1075,Somewhat incomplete,7744
ha,2,1,experimental_trial,C,6,1059,1075,Somewhat incomplete,7744
ha,2,1,filler,2,0,1135,4414,Totally incomplete,8048
ha,2,1,filler,2,1,1171,4414,Totally incomplete,8048
ha,2,1,filler,2,2,1178,4414,Totally incomplete,8048
ha,2,1,filler,2,3,1124,4414,Totally incomplete,8048
ha,2,1,filler,2,4,1146,4414,Totally incomplete,8048
ha,2,1,filler,2,5,1166,4414,Totally incomplete,8048
ha,2,1,filler,2,6,1128,4414,Totally incomplete,8048
ha,2,1,experimental_trial,C,0,1114,2802,Somewhat complete,7866
ha,2,1,experimental_trial,C,1,1166,2802,Somewhat complete,7866
ha,2,1,experimental_trial,C,2,1126,2802,Somewhat complete,7866
ha,2,1,experimental_trial,C,3,1116,2802,Somewhat complete,7866
ha,2,1,experimental_trial,C,4,1137,2802,Somewhat complete,7866
ha,2,1,experimental_trial,C,5,1144,2802,Somewhat complete,7866
ha,2,1,experimental_trial,C,6,1063,2802,Somewhat complete,7866
ha,2,1,filler,1,0,1019,2952,Somewhat complete,7789
ha,2,1,filler,1,1,1084,2952,Somewhat complete,7789
ha,2,1,filler,1,2,1134,2952,Somewhat complete,7789
ha,2,1,filler,1,3,996,2952,Somewhat complete,7789
ha,2,1,filler,1,4,1142,2952,Somewhat complete,7789
ha,2,1,filler,1,5,1188,2952,Somewhat complete,7789
ha,2,1,filler,1,6,1226,2952,Somewhat complete,7789
ha,2,1,experimental_trial,B,0,1151,1032,Totally complete,9000
ha,2,1,experimental_trial,B,1,1119,1032,Totally complete,9000
ha,2,1,experimental_trial,B,2,1282,1032,Totally complete,9000
ha,2,1,experimental_trial,B,3,1189,1032,Totally complete,9000
ha,2,1,experimental_trial,B,4,1311,1032,Totally complete,9000
ha,2,1,experimental_trial,B,5,1350,1032,Totally complete,9000
ha,2,1,experimental_trial,B,6,1598,1032,Totally complete,9000
ha,2,1,experimental_trial,C,0,1135,5849,Somewhat incomplete,7786
ha,2,1,experimental_trial,C,1,1048,5849,Somewhat incomplete,7786
ha,2,1,experimental_trial,C,2,1110,5849,Somewhat incomplete,7786
ha,2,1,experimental_trial,C,3,1130,5849,Somewhat incomplete,7786
ha,2,1,experimental_trial,C,4,1122,5849,Somewhat incomplete,7786
ha,2,1,experimental_trial,C,5,1143,5849,Somewhat incomplete,7786
ha,2,1,experimental_trial,C,6,1098,5849,Somewhat incomplete,7786
ha,2,1,experimental_trial,A,0,1116,1619,Somewhat complete,8150
ha,2,1,experimental_trial,A,1,1144,1619,Somewhat complete,8150
ha,2,1,experimental_trial,A,2,1210,1619,Somewhat complete,8150
ha,2,1,experimental_trial,A,3,1166,1619,Somewhat complete,8150
ha,2,1,experimental_trial,A,4,1116,1619,Somewhat complete,8150
ha,2,1,experimental_trial,A,5,1194,1619,Somewhat complete,8150
ha,2,1,experimental_trial,A,6,1204,1619,Somewhat complete,8150
ha,2,1,experimental_trial,A,0,1033,971,Totally complete,7442
ha,2,1,experimental_trial,A,1,1085,971,Totally complete,7442
ha,2,1,experimental_trial,A,2,1074,971,Totally complete,7442
ha,2,1,experimental_trial,A,3,1067,971,Totally complete,7442
ha,2,1,experimental_trial,A,4,1033,971,Totally complete,7442
ha,2,1,experimental_trial,A,5,1151,971,Totally complete,7442
ha,2,1,experimental_trial,A,6,999,971,Totally complete,7442
ha,2,1,filler,1,0,1157,4474,Somewhat incomplete,7494
ha,2,1,filler,1,1,1059,4474,Somewhat incomplete,7494
ha,2,1,filler,1,2,1133,4474,Somewhat incomplete,7494
ha,2,1,filler,1,3,995,4474,Somewhat incomplete,7494
ha,2,1,filler,1,4,1022,4474,Somewhat incomplete,7494
ha,2,1,filler,1,5,1072,4474,Somewhat incomplete,7494
ha,2,1,filler,1,6,1056,4474,Somewhat incomplete,7494
ha,2,1,experimental_trial,C,0,1176,2260,Somewhat incomplete,7988
ha,2,1,experimental_trial,C,1,1126,2260,Somewhat incomplete,7988
ha,2,1,experimental_trial,C,2,1083,2260,Somewhat incomplete,7988
ha,2,1,experimental_trial,C,3,1130,2260,Somewhat incomplete,7988
ha,2,1,experimental_trial,C,4,1040,2260,Somewhat incomplete,7988
ha,2,1,experimental_trial,C,5,1167,2260,Somewhat incomplete,7988
ha,2,1,experimental_trial,C,6,1266,2260,Somewhat incomplete,7988
ha,2,1,filler,2,0,1012,6548,Somewhat incomplete,7366
ha,2,1,filler,2,1,1029,6548,Somewhat incomplete,7366
ha,2,1,filler,2,2,1089,6548,Somewhat incomplete,7366
ha,2,1,filler,2,3,1031,6548,Somewhat incomplete,7366
ha,2,1,filler,2,4,1053,6548,Somewhat incomplete,7366
ha,2,1,filler,2,5,1093,6548,Somewhat incomplete,7366
ha,2,1,filler,2,6,1059,6548,Somewhat incomplete,7366
ha,2,1,experimental_trial,C,0,982,3666,Somewhat incomplete,6842
ha,2,1,experimental_trial,C,1,977,3666,Somewhat incomplete,6842
ha,2,1,experimental_trial,C,2,988,3666,Somewhat incomplete,6842
ha,2,1,experimental_trial,C,3,958,3666,Somewhat incomplete,6842
ha,2,1,experimental_trial,C,4,1035,3666,Somewhat incomplete,6842
ha,2,1,experimental_trial,C,5,919,3666,Somewhat incomplete,6842
ha,2,1,experimental_trial,C,6,983,3666,Somewhat incomplete,6842
ha,2,1,experimental_trial,A,0,1039,1643,Totally complete,6861
ha,2,1,experimental_trial,A,1,983,1643,Totally complete,6861
ha,2,1,experimental_trial,A,2,1071,1643,Totally complete,6861
ha,2,1,experimental_trial,A,3,899,1643,Totally complete,6861
ha,2,1,experimental_trial,A,4,1032,1643,Totally complete,6861
ha,2,1,experimental_trial,A,5,967,1643,Totally complete,6861
ha,2,1,experimental_trial,A,6,870,1643,Totally complete,6861
ha,2,1,experimental_trial,A,0,935,1135,Totally complete,7060
ha,2,1,experimental_trial,A,1,922,1135,Totally complete,7060
ha,2,1,experimental_trial,A,2,1036,1135,Totally complete,7060
ha,2,1,experimental_trial,A,3,1001,1135,Totally complete,7060
ha,2,1,experimental_trial,A,4,1076,1135,Totally complete,7060
ha,2,1,experimental_trial,A,5,1071,1135,Totally complete,7060
ha,2,1,experimental_trial,A,6,1019,1135,Totally complete,7060
jk,2,1,experimental_trial,B,0,1531,1294,Totally complete,10883
jk,2,1,experimental_trial,B,1,1522,1294,Totally complete,10883
jk,2,1,experimental_trial,B,2,1492,1294,Totally complete,10883
jk,2,1,experimental_trial,B,3,1539,1294,Totally complete,10883
jk,2,1,experimental_trial,B,4,1538,1294,Totally complete,10883
jk,2,1,experimental_trial,B,5,1442,1294,Totally complete,10883
jk,2,1,experimental_trial,B,6,1819,1294,Totally complete,10883
jk,2,1,experimental_trial,B,0,1380,1088,Totally complete,9668
jk,2,1,experimental_trial,B,1,1351,1088,Totally complete,9668
jk,2,1,experimental_trial,B,2,1367,1088,Totally complete,9668
jk,2,1,experimental_trial,B,3,1318,1088,Totally complete,9668
jk,2,1,experimental_trial,B,4,1409,1088,Totally complete,9668
jk,2,1,experimental_trial,B,5,1365,1088,Totally complete,9668
jk,2,1,experimental_trial,B,6,1478,1088,Totally complete,9668
jk,2,1,experimental_trial,C,0,1375,4852,Somewhat complete,10194
jk,2,1,experimental_trial,C,1,1399,4852,Somewhat complete,10194
jk,2,1,experimental_trial,C,2,1417,4852,Somewhat complete,10194
jk,2,1,experimental_trial,C,3,1520,4852,Somewhat complete,10194
jk,2,1,experimental_trial,C,4,1404,4852,Somewhat complete,10194
jk,2,1,experimental_trial,C,5,1365,4852,Somewhat complete,10194
jk,2,1,experimental_trial,C,6,1714,4852,Somewhat complete,10194
jk,2,1,experimental_trial,C,0,1227,3198,Somewhat complete,9734
jk,2,1,experimental_trial,C,1,1290,3198,Somewhat complete,9734
jk,2,1,experimental_trial,C,2,1345,3198,Somewhat complete,9734
jk,2,1,experimental_trial,C,3,1401,3198,Somewhat complete,9734
jk,2,1,experimental_trial,C,4,1408,3198,Somewhat complete,9734
jk,2,1,experimental_trial,C,5,1422,3198,Somewhat complete,9734
jk,2,1,experimental_trial,C,6,1641,3198,Somewhat complete,9734
jk,2,1,experimental_trial,A,0,1284,4927,Somewhat incomplete,9546
jk,2,1,experimental_trial,A,1,1222,4927,Somewhat incomplete,9546
jk,2,1,experimental_trial,A,2,1438,4927,Somewhat incomplete,9546
jk,2,1,experimental_trial,A,3,1480,4927,Somewhat incomplete,9546
jk,2,1,experimental_trial,A,4,1328,4927,Somewhat incomplete,9546
jk,2,1,experimental_trial,A,5,1327,4927,Somewhat incomplete,9546
jk,2,1,experimental_trial,A,6,1467,4927,Somewhat incomplete,9546
jk,2,1,filler,2,0,1308,1525,Totally incomplete,10119
jk,2,1,filler,2,1,1492,1525,Totally incomplete,10119
jk,2,1,filler,2,2,1421,1525,Totally incomplete,10119
jk,2,1,filler,2,3,1573,1525,Totally incomplete,10119
jk,2,1,filler,2,4,1382,1525,Totally incomplete,10119
jk,2,1,filler,2,5,1477,1525,Totally incomplete,10119
jk,2,1,filler,2,6,1466,1525,Totally incomplete,10119
jk,2,1,experimental_trial,A,0,1455,5683,Somewhat incomplete,9974
jk,2,1,experimental_trial,A,1,1405,5683,Somewhat incomplete,9974
jk,2,1,experimental_trial,A,2,1423,5683,Somewhat incomplete,9974
jk,2,1,experimental_trial,A,3,1404,5683,Somewhat incomplete,9974
jk,2,1,experimental_trial,A,4,1415,5683,Somewhat incomplete,9974
jk,2,1,experimental_trial,A,5,1481,5683,Somewhat incomplete,9974
jk,2,1,experimental_trial,A,6,1391,5683,Somewhat incomplete,9974
jk,2,1,experimental_trial,A,0,1331,2942,Totally complete,9862
jk,2,1,experimental_trial,A,1,1351,2942,Totally complete,9862
jk,2,1,experimental_trial,A,2,1383,2942,Totally complete,9862
jk,2,1,experimental_trial,A,3,1528,2942,Totally complete,9862
jk,2,1,experimental_trial,A,4,1433,2942,Totally complete,9862
jk,2,1,experimental_trial,A,5,1429,2942,Totally complete,9862
jk,2,1,experimental_trial,A,6,1407,2942,Totally complete,9862
jk,2,1,experimental_trial,C,0,1479,789,Totally complete,10734
jk,2,1,experimental_trial,C,1,1471,789,Totally complete,10734
jk,2,1,experimental_trial,C,2,1528,789,Totally complete,10734
jk,2,1,experimental_trial,C,3,1402,789,Totally complete,10734
jk,2,1,experimental_trial,C,4,1596,789,Totally complete,10734
jk,2,1,experimental_trial,C,5,1405,789,Totally complete,10734
jk,2,1,experimental_trial,C,6,1853,789,Totally complete,10734
jk,2,1,filler,1,0,1481,2080,Totally incomplete,10329
jk,2,1,filler,1,1,1592,2080,Totally incomplete,10329
jk,2,1,filler,1,2,1448,2080,Totally incomplete,10329
jk,2,1,filler,1,3,1445,2080,Totally incomplete,10329
jk,2,1,filler,1,4,1421,2080,Totally incomplete,10329
jk,2,1,filler,1,5,1462,2080,Totally incomplete,10329
jk,2,1,filler,1,6,1480,2080,Totally incomplete,10329
jk,2,1,experimental_trial,B,0,2501,1468,Totally complete,11453
jk,2,1,experimental_trial,B,1,1635,1468,Totally complete,11453
jk,2,1,experimental_trial,B,2,1665,1468,Totally complete,11453
jk,2,1,experimental_trial,B,3,1516,1468,Totally complete,11453
jk,2,1,experimental_trial,B,4,1358,1468,Totally complete,11453
jk,2,1,experimental_trial,B,5,1424,1468,Totally complete,11453
jk,2,1,experimental_trial,B,6,1354,1468,Totally complete,11453
jk,2,1,experimental_trial,A,0,1265,2805,Somewhat complete,9280
jk,2,1,experimental_trial,A,1,1381,2805,Somewhat complete,9280
jk,2,1,experimental_trial,A,2,1321,2805,Somewhat complete,9280
jk,2,1,experimental_trial,A,3,1381,2805,Somewhat complete,9280
jk,2,1,experimental_trial,A,4,1246,2805,Somewhat complete,9280
jk,2,1,experimental_trial,A,5,1346,2805,Somewhat complete,9280
jk,2,1,experimental_trial,A,6,1340,2805,Somewhat complete,9280
jk,2,1,filler,2,0,1354,1902,Totally incomplete,10235
jk,2,1,filler,2,1,1264,1902,Totally incomplete,10235
jk,2,1,filler,2,2,1542,1902,Totally incomplete,10235
jk,2,1,filler,2,3,1565,1902,Totally incomplete,10235
jk,2,1,filler,2,4,1409,1902,Totally incomplete,10235
jk,2,1,filler,2,5,1478,1902,Totally incomplete,10235
jk,2,1,filler,2,6,1623,1902,Totally incomplete,10235
jk,2,1,experimental_trial,B,0,1139,1037,Totally complete,9496
jk,2,1,experimental_trial,B,1,1424,1037,Totally complete,9496
jk,2,1,experimental_trial,B,2,1441,1037,Totally complete,9496
jk,2,1,experimental_trial,B,3,1624,1037,Totally complete,9496
jk,2,1,experimental_trial,B,4,1268,1037,Totally complete,9496
jk,2,1,experimental_trial,B,5,1193,1037,Totally complete,9496
jk,2,1,experimental_trial,B,6,1407,1037,Totally complete,9496
jk,2,1,filler,3,0,1359,1184,Totally incomplete,9752
jk,2,1,filler,3,1,1357,1184,Totally incomplete,9752
jk,2,1,filler,3,2,1448,1184,Totally incomplete,9752
jk,2,1,filler,3,3,1410,1184,Totally incomplete,9752
jk,2,1,filler,3,4,1404,1184,Totally incomplete,9752
jk,2,1,filler,3,5,1355,1184,Totally incomplete,9752
jk,2,1,filler,3,6,1419,1184,Totally incomplete,9752
jk,2,1,filler,3,0,1241,2018,Totally incomplete,9556
jk,2,1,filler,3,1,1279,2018,Totally incomplete,9556
jk,2,1,filler,3,2,1337,2018,Totally incomplete,9556
jk,2,1,filler,3,3,1470,2018,Totally incomplete,9556
jk,2,1,filler,3,4,1393,2018,Totally incomplete,9556
jk,2,1,filler,3,5,1417,2018,Totally incomplete,9556
jk,2,1,filler,3,6,1419,2018,Totally incomplete,9556
jk,2,1,experimental_trial,C,0,1359,976,Totally complete,9639
jk,2,1,experimental_trial,C,1,1523,976,Totally complete,9639
jk,2,1,experimental_trial,C,2,1404,976,Totally complete,9639
jk,2,1,experimental_trial,C,3,1482,976,Totally complete,9639
jk,2,1,experimental_trial,C,4,1345,976,Totally complete,9639
jk,2,1,experimental_trial,C,5,1302,976,Totally complete,9639
jk,2,1,experimental_trial,C,6,1224,976,Totally complete,9639
jk,2,1,experimental_trial,A,0,1256,933,Totally complete,9236
jk,2,1,experimental_trial,A,1,1364,933,Totally complete,9236
jk,2,1,experimental_trial,A,2,1327,933,Totally complete,9236
jk,2,1,experimental_trial,A,3,1455,933,Totally complete,9236
jk,2,1,experimental_trial,A,4,1280,933,Totally complete,9236
jk,2,1,experimental_trial,A,5,1295,933,Totally complete,9236
jk,2,1,experimental_trial,A,6,1259,933,Totally complete,9236
jk,2,1,experimental_trial,A,0,1221,660,Somewhat complete,9328
jk,2,1,experimental_trial,A,1,1245,660,Somewhat complete,9328
jk,2,1,experimental_trial,A,2,1273,660,Somewhat complete,9328
jk,2,1,experimental_trial,A,3,1414,660,Somewhat complete,9328
jk,2,1,experimental_trial,A,4,1379,660,Somewhat complete,9328
jk,2,1,experimental_trial,A,5,1330,660,Somewhat complete,9328
jk,2,1,experimental_trial,A,6,1466,660,Somewhat complete,9328
jk,2,1,experimental_trial,C,0,1202,647,Totally complete,8745
jk,2,1,experimental_trial,C,1,1379,647,Totally complete,8745
jk,2,1,experimental_trial,C,2,1271,647,Totally complete,8745
jk,2,1,experimental_trial,C,3,1269,647,Totally complete,8745
jk,2,1,experimental_trial,C,4,1231,647,Totally complete,8745
jk,2,1,experimental_trial,C,5,1258,647,Totally complete,8745
jk,2,1,experimental_trial,C,6,1135,647,Totally complete,8745
jk,2,1,filler,1,0,1164,1336,Totally incomplete,8749
jk,2,1,filler,1,1,1318,1336,Totally incomplete,8749
jk,2,1,filler,1,2,1182,1336,Totally incomplete,8749
jk,2,1,filler,1,3,1322,1336,Totally incomplete,8749
jk,2,1,filler,1,4,1147,1336,Totally incomplete,8749
jk,2,1,filler,1,5,1322,1336,Totally incomplete,8749
jk,2,1,filler,1,6,1294,1336,Totally incomplete,8749
jk,2,1,experimental_trial,B,0,1318,1067,Totally complete,9006
jk,2,1,experimental_trial,B,1,1321,1067,Totally complete,9006
jk,2,1,experimental_trial,B,2,1184,1067,Totally complete,9006
jk,2,1,experimental_trial,B,3,1268,1067,Totally complete,9006
jk,2,1,experimental_trial,B,4,1332,1067,Totally complete,9006
jk,2,1,experimental_trial,B,5,1350,1067,Totally complete,9006
jk,2,1,experimental_trial,B,6,1233,1067,Totally complete,9006
jk,2,1,experimental_trial,C,0,1114,563,Totally complete,8792
jk,2,1,experimental_trial,C,1,1277,563,Totally complete,8792
jk,2,1,experimental_trial,C,2,1266,563,Totally complete,8792
jk,2,1,experimental_trial,C,3,1323,563,Totally complete,8792
jk,2,1,experimental_trial,C,4,1280,563,Totally complete,8792
jk,2,1,experimental_trial,C,5,1285,563,Totally complete,8792
jk,2,1,experimental_trial,C,6,1247,563,Totally complete,8792
jk,2,1,filler,2,0,1198,1801,Totally incomplete,8590
jk,2,1,filler,2,1,1215,1801,Totally incomplete,8590
jk,2,1,filler,2,2,1287,1801,Totally incomplete,8590
jk,2,1,filler,2,3,1288,1801,Totally incomplete,8590
jk,2,1,filler,2,4,1163,1801,Totally incomplete,8590
jk,2,1,filler,2,5,1272,1801,Totally incomplete,8590
jk,2,1,filler,2,6,1167,1801,Totally incomplete,8590
jk,2,1,experimental_trial,B,0,1243,1136,Totally complete,8619
jk,2,1,experimental_trial,B,1,1232,1136,Totally complete,8619
jk,2,1,experimental_trial,B,2,1258,1136,Totally complete,8619
jk,2,1,experimental_trial,B,3,1300,1136,Totally complete,8619
jk,2,1,experimental_trial,B,4,1141,1136,Totally complete,8619
jk,2,1,experimental_trial,B,5,1239,1136,Totally complete,8619
jk,2,1,experimental_trial,B,6,1206,1136,Totally complete,8619
jk,2,1,filler,3,0,1214,2119,Totally incomplete,9039
jk,2,1,filler,3,1,1306,2119,Totally incomplete,9039
jk,2,1,filler,3,2,1228,2119,Totally incomplete,9039
jk,2,1,filler,3,3,1320,2119,Totally incomplete,9039
jk,2,1,filler,3,4,1342,2119,Totally incomplete,9039
jk,2,1,filler,3,5,1276,2119,Totally incomplete,9039
jk,2,1,filler,3,6,1353,2119,Totally incomplete,9039
jk,2,1,filler,1,0,1205,4873,Totally incomplete,8848
jk,2,1,filler,1,1,1332,4873,Totally incomplete,8848
jk,2,1,filler,1,2,1138,4873,Totally incomplete,8848
jk,2,1,filler,1,3,1300,4873,Totally incomplete,8848
jk,2,1,filler,1,4,1349,4873,Totally incomplete,8848
jk,2,1,filler,1,5,1205,4873,Totally incomplete,8848
jk,2,1,filler,1,6,1319,4873,Totally incomplete,8848
